MONTH,AGE GROUP,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Dec19,30 to 34,2019-12-31,1686.0,3284.0,903.0,667.0,593.0,225.0,173.0,242.0,7748.0
Dec19,35 to 39,2019-12-31,1753.0,3268.0,972.0,623.0,579.0,255.0,149.0,271.0,7842.0
Dec19,40 to 44,2019-12-31,1559.0,2958.0,809.0,538.0,471.0,204.0,139.0,217.0,6877.0
Dec19,45 to 49,2019-12-31,1543.0,2549.0,729.0,466.0,370.0,198.0,99.0,187.0,6125.0
Dec19,5 to 9,2019-12-31,1533.0,2520.0,1181.0,475.0,405.0,73.0,122.0,238.0,6543.0
Dec19,50 to 54,2019-12-31,1098.0,1772.0,516.0,331.0,233.0,156.0,83.0,167.0,4342.0
Dec19,55 to 59,2019-12-31,717.0,1158.0,323.0,208.0,174.0,107.0,59.0,117.0,2857.0
Dec19,60 to 64,2019-12-31,382.0,777.0,221.0,134.0,97.0,47.0,25.0,87.0,1769.0
Dec19,65+,2019-12-31,486.0,1217.0,209.0,166.0,88.0,81.0,38.0,81.0,2365.0
Dec20,0 to 4,2020-12-31,2341.0,2303.0,1439.0,605.0,558.0,100.0,184.0,306.0,7826.0
Dec20,10 to 14,2020-12-31,1756.0,1756.0,979.0,464.0,384.0,92.0,118.0,346.0,5890.0
Dec20,15 to 19,2020-12-31,3235.0,2664.0,1362.0,675.0,759.0,327.0,212.0,329.0,9555.0
Dec20,20 to 24,2020-12-31,2985.0,3232.0,1182.0,616.0,792.0,335.0,198.0,272.0,9597.0
Dec20,25 to 29,2020-12-31,1724.0,3107.0,984.0,565.0,545.0,248.0,150.0,248.0,7549.0
Dec20,30 to 34,2020-12-31,1697.0,3441.0,969.0,618.0,639.0,243.0,178.0,260.0,8014.0
Dec20,35 to 39,2020-12-31,1766.0,3499.0,1085.0,646.0,640.0,265.0,170.0,279.0,8324.0
Dec20,40 to 44,2020-12-31,1590.0,3022.0,958.0,549.0,489.0,186.0,137.0,228.0,7141.0
Dec20,45 to 49,2020-12-31,1509.0,2656.0,814.0,433.0,401.0,197.0,117.0,198.0,6312.0
Dec20,5 to 9,2020-12-31,1771.0,2153.0,1183.0,490.0,425.0,103.0,149.0,306.0,6568.0
Dec20,50 to 54,2020-12-31,1133.0,1833.0,560.0,358.0,267.0,139.0,81.0,172.0,4527.0
Dec20,55 to 59,2020-12-31,696.0,1197.0,351.0,235.0,180.0,104.0,51.0,140.0,2952.0
Dec20,60 to 64,2020-12-31,440.0,669.0,210.0,137.0,99.0,72.0,28.0,90.0,1742.0
Dec20,65+,2020-12-31,558.0,1088.0,247.0,192.0,107.0,99.0,36.0,100.0,2427.0
Dec21,0 to 4,2021-12-31,2356.0,2248.0,1392.0,641.0,554.0,111.0,147.0,264.0,7700.0
Dec21,10 to 14,2021-12-31,1762.0,1769.0,1067.0,455.0,360.0,77.0,125.0,334.0,5942.0
Dec21,15 to 19,2021-12-31,3192.0,2501.0,1355.0,573.0,765.0,292.0,217.0,331.0,9211.0
Dec21,20 to 24,2021-12-31,2850.0,3073.0,1363.0,616.0,759.0,328.0,199.0,245.0,9415.0
Dec21,25 to 29,2021-12-31,1773.0,3021.0,1057.0,526.0,597.0,270.0,164.0,215.0,7607.0
Dec21,30 to 34,2021-12-31,1702.0,3406.0,1121.0,627.0,609.0,219.0,179.0,267.0,8101.0
Dec21,35 to 39,2021-12-31,1796.0,3455.0,1175.0,686.0,597.0,246.0,178.0,294.0,8405.0
Dec21,40 to 44,2021-12-31,1622.0,3103.0,1024.0,591.0,503.0,243.0,165.0,262.0,7499.0
Dec21,45 to 49,2021-12-31,1372.0,2539.0,899.0,496.0,416.0,214.0,114.0,216.0,6253.0
Dec21,5 to 9,2021-12-31,1916.0,2171.0,1295.0,495.0,399.0,86.0,166.0,309.0,6832.0
Dec21,50 to 54,2021-12-31,1114.0,1929.0,621.0,417.0,303.0,193.0,91.0,194.0,4849.0
Dec21,55 to 59,2021-12-31,712.0,1191.0,408.0,249.0,193.0,141.0,59.0,177.0,3121.0
Dec21,60 to 64,2021-12-31,435.0,735.0,266.0,152.0,132.0,98.0,41.0,102.0,1957.0
Dec21,65+,2021-12-31,543.0,1142.0,324.0,227.0,114.0,178.0,43.0,119.0,2690.0
Dec22,0 to 4,2022-12-31,2189.0,2143.0,1591.0,606.0,675.0,118.0,150.0,252.0,7718.0
Dec22,10 to 14,2022-12-31,1668.0,1793.0,1135.0,410.0,444.0,80.0,122.0,199.0,5847.0
Dec22,15 to 19,2022-12-31,3052.0,2520.0,1443.0,537.0,776.0,290.0,229.0,250.0,9075.0
Dec22,20 to 24,2022-12-31,2642.0,2765.0,1427.0,572.0,730.0,330.0,211.0,290.0,8948.0
Dec22,25 to 29,2022-12-31,1696.0,2729.0,1068.0,547.0,631.0,266.0,148.0,272.0,7337.0
Dec22,30 to 34,2022-12-31,1648.0,3141.0,1218.0,642.0,615.0,237.0,183.0,328.0,7989.0
Dec22,35 to 39,2022-12-31,1651.0,3226.0,1224.0,716.0,584.0,231.0,196.0,347.0,8152.0
Dec22,40 to 44,2022-12-31,1660.0,3059.0,1074.0,614.0,522.0,215.0,176.0,293.0,7590.0
Dec22,45 to 49,2022-12-31,1421.0,2451.0,937.0,500.0,387.0,178.0,119.0,239.0,6223.0
Dec22,5 to 9,2022-12-31,1692.0,2210.0,1375.0,509.0,538.0,88.0,160.0,193.0,6762.0
Dec22,50 to 54,2022-12-31,1163.0,1846.0,725.0,451.0,321.0,158.0,110.0,212.0,4973.0
Dec22,55 to 59,2022-12-31,725.0,1202.0,476.0,277.0,194.0,151.0,70.0,185.0,3272.0
Dec22,60 to 64,2022-12-31,503.0,788.0,301.0,164.0,127.0,109.0,42.0,108.0,2138.0
Dec22,65+,2022-12-31,727.0,1220.0,380.0,241.0,125.0,204.0,60.0,145.0,3098.0
Feb18,0 to 4,2018-02-28,2335.0,2499.0,1465.0,511.0,586.0,103.0,182.0,315.0,7982.0
Feb18,10 to 14,2018-02-28,1623.0,1772.0,889.0,350.0,330.0,75.0,95.0,275.0,5401.0
Feb18,15 to 19,2018-02-28,3342.0,2946.0,1249.0,631.0,861.0,318.0,200.0,288.0,9808.0
Feb18,20 to 24,2018-02-28,2670.0,3355.0,1101.0,555.0,881.0,285.0,209.0,220.0,9251.0
Feb18,25 to 29,2018-02-28,1550.0,2889.0,900.0,525.0,576.0,214.0,170.0,211.0,7009.0
Feb18,30 to 34,2018-02-28,1676.0,3283.0,1009.0,621.0,681.0,216.0,132.0,233.0,7816.0
Feb18,35 to 39,2018-02-28,1851.0,3320.0,1048.0,633.0,605.0,248.0,152.0,251.0,8076.0
Feb18,40 to 44,2018-02-28,1778.0,2846.0,891.0,559.0,508.0,192.0,131.0,218.0,7100.0
Feb18,45 to 49,2018-02-28,1508.0,2575.0,731.0,457.0,404.0,194.0,85.0,196.0,6134.0
Feb18,5 to 9,2018-02-28,1702.0,2034.0,1103.0,478.0,408.0,97.0,135.0,286.0,6231.0
Feb18,50 to 54,2018-02-28,1098.0,1682.0,471.0,301.0,257.0,128.0,75.0,168.0,4167.0
Feb18,55 to 59,2018-02-28,724.0,979.0,309.0,199.0,171.0,86.0,41.0,111.0,2613.0
Feb18,60 to 64,2018-02-28,435.0,709.0,177.0,117.0,89.0,49.0,31.0,95.0,1700.0
Feb18,65+,2018-02-28,479.0,1237.0,166.0,150.0,85.0,69.0,25.0,98.0,2308.0
Feb19,0 to 4,2019-02-28,2338.0,2778.0,1544.0,617.0,642.0,101.0,199.0,280.0,8486.0
Feb19,10 to 14,2019-02-28,1777.0,2025.0,972.0,423.0,418.0,81.0,82.0,337.0,6102.0
Feb19,15 to 19,2019-02-28,3463.0,2968.0,1335.0,607.0,769.0,345.0,197.0,360.0,10032.0
Feb19,20 to 24,2019-02-28,2894.0,3355.0,1249.0,593.0,817.0,297.0,192.0,248.0,9621.0
Feb19,25 to 29,2019-02-28,1698.0,2970.0,973.0,558.0,633.0,242.0,186.0,212.0,7455.0
Feb19,30 to 34,2019-02-28,1759.0,3275.0,1034.0,693.0,640.0,231.0,156.0,255.0,8004.0
Feb19,35 to 39,2019-02-28,1910.0,3261.0,1069.0,659.0,603.0,257.0,159.0,259.0,8150.0
Feb19,40 to 44,2019-02-28,1756.0,3012.0,971.0,557.0,509.0,201.0,135.0,225.0,7342.0
Feb19,45 to 49,2019-02-28,1583.0,2437.0,816.0,492.0,427.0,210.0,80.0,198.0,6222.0
Feb19,5 to 9,2019-02-28,1679.0,2468.0,1201.0,484.0,454.0,79.0,120.0,299.0,6775.0
Feb19,50 to 54,2019-02-28,1166.0,1672.0,537.0,328.0,252.0,172.0,76.0,161.0,4348.0
Feb19,55 to 59,2019-02-28,734.0,1054.0,356.0,228.0,187.0,95.0,60.0,120.0,2822.0
Feb19,60 to 64,2019-02-28,447.0,706.0,208.0,132.0,89.0,68.0,28.0,85.0,1759.0
Feb19,65+,2019-02-28,549.0,1158.0,243.0,180.0,74.0,91.0,26.0,98.0,2414.0
Feb20,0 to 4,2020-02-29,2384.0,2529.0,1681.0,577.0,541.0,110.0,191.0,259.0,8269.0
Feb20,10 to 14,2020-02-29,1791.0,1916.0,1160.0,379.0,372.0,69.0,103.0,351.0,6138.0
Feb20,15 to 19,2020-02-29,3386.0,2841.0,1432.0,632.0,779.0,311.0,217.0,409.0,9989.0
Feb20,20 to 24,2020-02-29,2964.0,3328.0,1282.0,597.0,843.0,327.0,181.0,260.0,9763.0
Feb20,25 to 29,2020-02-29,1734.0,3162.0,995.0,536.0,526.0,234.0,166.0,238.0,7574.0
Feb20,30 to 34,2020-02-29,1803.0,3345.0,1064.0,618.0,614.0,238.0,179.0,260.0,8091.0
Feb20,35 to 39,2020-02-29,1918.0,3424.0,1126.0,651.0,633.0,271.0,157.0,269.0,8415.0
Feb20,40 to 44,2020-02-29,1608.0,3153.0,905.0,544.0,482.0,201.0,154.0,236.0,7264.0
Feb20,45 to 49,2020-02-29,1615.0,2609.0,819.0,473.0,398.0,178.0,106.0,203.0,6389.0
Feb20,5 to 9,2020-02-29,1746.0,2369.0,1351.0,421.0,386.0,70.0,128.0,239.0,6706.0
Feb20,50 to 54,2020-02-29,1156.0,1891.0,584.0,323.0,254.0,159.0,89.0,174.0,4622.0
Feb20,55 to 59,2020-02-29,712.0,1198.0,364.0,215.0,182.0,102.0,62.0,138.0,2966.0
Feb20,60 to 64,2020-02-29,425.0,754.0,246.0,136.0,97.0,54.0,32.0,86.0,1829.0
Feb20,65+,2020-02-29,528.0,1296.0,209.0,186.0,98.0,76.0,36.0,88.0,2514.0
Feb21,0 to 4,2021-02-28,2447.0,2341.0,1485.0,550.0,536.0,102.0,183.0,313.0,7945.0
Feb21,10 to 14,2021-02-28,1863.0,1841.0,1015.0,426.0,392.0,85.0,117.0,331.0,6063.0
Feb21,15 to 19,2021-02-28,3376.0,2645.0,1414.0,681.0,788.0,340.0,205.0,315.0,9746.0
Feb21,20 to 24,2021-02-28,3080.0,3180.0,1263.0,608.0,838.0,334.0,188.0,264.0,9731.0
Feb21,25 to 29,2021-02-28,1826.0,3056.0,1043.0,572.0,555.0,255.0,161.0,241.0,7678.0
Feb21,30 to 34,2021-02-28,1755.0,3416.0,1084.0,627.0,629.0,261.0,190.0,259.0,8188.0
Feb21,35 to 39,2021-02-28,1886.0,3417.0,1150.0,665.0,625.0,258.0,179.0,284.0,8436.0
Feb21,40 to 44,2021-02-28,1694.0,3053.0,963.0,595.0,508.0,225.0,160.0,228.0,7402.0
Feb21,45 to 49,2021-02-28,1562.0,2526.0,859.0,451.0,384.0,218.0,132.0,212.0,6325.0
Feb21,5 to 9,2021-02-28,1897.0,2165.0,1227.0,470.0,425.0,94.0,158.0,293.0,6717.0
Feb21,50 to 54,2021-02-28,1150.0,1813.0,603.0,395.0,288.0,140.0,80.0,202.0,4658.0
Feb21,55 to 59,2021-02-28,730.0,1160.0,386.0,247.0,177.0,111.0,65.0,147.0,3018.0
Feb21,60 to 64,2021-02-28,466.0,716.0,220.0,149.0,92.0,67.0,32.0,103.0,1841.0
Feb21,65+,2021-02-28,589.0,1069.0,276.0,188.0,122.0,110.0,40.0,120.0,2512.0
Feb22,0 to 4,2022-02-28,2476.0,2280.0,1443.0,589.0,549.0,113.0,138.0,222.0,7806.0
Feb22,10 to 14,2022-02-28,1742.0,1919.0,1081.0,357.0,381.0,88.0,121.0,249.0,5934.0
Feb22,15 to 19,2022-02-28,3256.0,2596.0,1433.0,548.0,775.0,285.0,214.0,273.0,9354.0
Feb22,20 to 24,2022-02-28,2909.0,3003.0,1401.0,619.0,736.0,353.0,198.0,253.0,9452.0
Feb22,25 to 29,2022-02-28,1786.0,2973.0,1072.0,531.0,600.0,273.0,170.0,183.0,7562.0
Feb22,30 to 34,2022-02-28,1694.0,3349.0,1098.0,596.0,613.0,247.0,190.0,262.0,8016.0
Feb22,35 to 39,2022-02-28,1846.0,3370.0,1183.0,700.0,619.0,247.0,179.0,266.0,8386.0
Feb22,40 to 44,2022-02-28,1679.0,3091.0,1042.0,602.0,508.0,249.0,153.0,244.0,7552.0
Feb22,45 to 49,2022-02-28,1354.0,2553.0,887.0,508.0,436.0,212.0,112.0,235.0,6292.0
Feb22,5 to 9,2022-02-28,1903.0,2359.0,1295.0,457.0,411.0,92.0,158.0,217.0,6890.0
Feb22,50 to 54,2022-02-28,1127.0,1933.0,689.0,406.0,293.0,196.0,96.0,188.0,4913.0
Feb22,55 to 59,2022-02-28,694.0,1202.0,417.0,251.0,195.0,142.0,63.0,171.0,3128.0
Feb22,60 to 64,2022-02-28,439.0,723.0,289.0,151.0,120.0,102.0,36.0,95.0,1954.0
Feb22,65+,2022-02-28,614.0,1124.0,320.0,215.0,112.0,190.0,48.0,104.0,2724.0
Feb23,0 to 4,2023-02-28,2338.0,2245.0,1666.0,671.0,683.0,111.0,156.0,244.0,8110.0
Feb23,10 to 14,2023-02-28,1771.0,1892.0,1284.0,404.0,457.0,72.0,109.0,201.0,6184.0
Feb23,15 to 19,2023-02-28,3156.0,2574.0,1598.0,570.0,772.0,300.0,214.0,253.0,9415.0
Feb23,20 to 24,2023-02-28,2855.0,2859.0,1611.0,612.0,789.0,313.0,200.0,270.0,9479.0
Feb23,25 to 29,2023-02-28,1840.0,2781.0,1202.0,593.0,637.0,255.0,159.0,257.0,7697.0
Feb23,30 to 34,2023-02-28,1792.0,3297.0,1300.0,698.0,687.0,230.0,191.0,306.0,8471.0
Feb23,35 to 39,2023-02-28,1736.0,3382.0,1330.0,723.0,669.0,231.0,179.0,317.0,8534.0
Feb23,40 to 44,2023-02-28,1722.0,3042.0,1208.0,622.0,582.0,219.0,162.0,300.0,7836.0
Feb23,45 to 49,2023-02-28,1491.0,2475.0,981.0,548.0,450.0,174.0,126.0,242.0,6479.0
Feb23,5 to 9,2023-02-28,1942.0,2294.0,1513.0,544.0,573.0,80.0,143.0,206.0,7284.0
Feb23,50 to 54,2023-02-28,1204.0,1908.0,793.0,485.0,345.0,157.0,112.0,230.0,5218.0
Feb23,55 to 59,2023-02-28,773.0,1266.0,523.0,306.0,203.0,139.0,73.0,175.0,3450.0
Feb23,60 to 64,2023-02-28,571.0,836.0,343.0,184.0,142.0,99.0,42.0,101.0,2313.0
Feb23,65+,2023-02-28,785.0,1222.0,429.0,268.0,153.0,210.0,63.0,125.0,3253.0
Jan18,0 to 4,2018-01-31,2258.0,2430.0,1428.0,558.0,556.0,97.0,177.0,321.0,7813.0
Jan18,10 to 14,2018-01-31,1531.0,1665.0,867.0,350.0,350.0,76.0,108.0,322.0,5259.0
Jan18,15 to 19,2018-01-31,3246.0,2884.0,1199.0,600.0,799.0,300.0,209.0,324.0,9532.0
Jan18,20 to 24,2018-01-31,2627.0,3384.0,1081.0,574.0,855.0,281.0,208.0,230.0,9199.0
Jan18,25 to 29,2018-01-31,1502.0,2950.0,879.0,523.0,578.0,209.0,157.0,217.0,6990.0
Jan18,30 to 34,2018-01-31,1636.0,3308.0,1001.0,597.0,678.0,214.0,137.0,244.0,7783.0
Jan18,35 to 39,2018-01-31,1836.0,3266.0,1078.0,626.0,585.0,269.0,157.0,255.0,8044.0
Jan18,40 to 44,2018-01-31,1703.0,2940.0,907.0,516.0,499.0,197.0,137.0,236.0,7104.0
Jan18,45 to 49,2018-01-31,1455.0,2556.0,732.0,474.0,396.0,189.0,90.0,220.0,6091.0
Jan18,5 to 9,2018-01-31,1665.0,2005.0,1099.0,474.0,409.0,98.0,128.0,328.0,6198.0
Jan18,50 to 54,2018-01-31,1103.0,1648.0,473.0,310.0,256.0,137.0,75.0,161.0,4151.0
Jan18,55 to 59,2018-01-31,691.0,992.0,308.0,187.0,170.0,83.0,42.0,129.0,2595.0
Jan18,60 to 64,2018-01-31,423.0,748.0,173.0,124.0,90.0,51.0,29.0,105.0,1737.0
Jan18,65+,2018-01-31,476.0,1232.0,161.0,161.0,70.0,77.0,26.0,104.0,2304.0
Jan19,0 to 4,2019-01-31,2301.0,2717.0,1567.0,632.0,600.0,91.0,200.0,297.0,8396.0
Jan19,10 to 14,2019-01-31,1650.0,1964.0,998.0,417.0,360.0,73.0,77.0,340.0,5873.0
Jan19,15 to 19,2019-01-31,3327.0,2919.0,1377.0,612.0,788.0,345.0,193.0,353.0,9900.0
Jan19,20 to 24,2019-01-31,2814.0,3276.0,1216.0,604.0,788.0,294.0,182.0,249.0,9398.0
Jan19,25 to 29,2019-01-31,1680.0,2950.0,1001.0,565.0,630.0,230.0,181.0,224.0,7440.0
Jan19,30 to 34,2019-01-31,1752.0,3243.0,1051.0,704.0,655.0,227.0,147.0,257.0,7992.0
Jan19,35 to 39,2019-01-31,1883.0,3229.0,1115.0,665.0,612.0,249.0,154.0,262.0,8137.0
Jan19,40 to 44,2019-01-31,1712.0,2885.0,995.0,561.0,521.0,209.0,128.0,241.0,7228.0
Jan19,45 to 49,2019-01-31,1579.0,2413.0,848.0,511.0,431.0,192.0,80.0,208.0,6234.0
Jan19,5 to 9,2019-01-31,1699.0,2394.0,1254.0,521.0,452.0,65.0,121.0,321.0,6821.0
Jan19,50 to 54,2019-01-31,1121.0,1583.0,580.0,338.0,269.0,179.0,75.0,165.0,4295.0
Jan19,55 to 59,2019-01-31,755.0,989.0,365.0,236.0,174.0,108.0,60.0,119.0,2795.0
Jan19,60 to 64,2019-01-31,423.0,704.0,203.0,133.0,89.0,64.0,29.0,94.0,1737.0
Jan19,65+,2019-01-31,548.0,1131.0,238.0,198.0,82.0,87.0,30.0,102.0,2410.0
Jan20,0 to 4,2020-01-31,2344.0,2725.0,1646.0,589.0,547.0,115.0,190.0,242.0,8386.0
Jan20,10 to 14,2020-01-31,1641.0,1995.0,1039.0,372.0,374.0,78.0,110.0,362.0,5966.0
Jan20,15 to 19,2020-01-31,3203.0,2881.0,1378.0,600.0,786.0,319.0,223.0,404.0,9777.0
Jan20,20 to 24,2020-01-31,2894.0,3267.0,1304.0,585.0,834.0,329.0,166.0,254.0,9600.0
Jan20,25 to 29,2020-01-31,1724.0,3114.0,987.0,541.0,527.0,209.0,169.0,224.0,7474.0
Jan20,30 to 34,2020-01-31,1774.0,3290.0,1004.0,630.0,611.0,225.0,174.0,256.0,7934.0
Jan20,35 to 39,2020-01-31,1859.0,3391.0,1094.0,639.0,605.0,277.0,158.0,255.0,8247.0
Jan20,40 to 44,2020-01-31,1632.0,3102.0,922.0,578.0,506.0,195.0,149.0,238.0,7300.0
Jan20,45 to 49,2020-01-31,1635.0,2656.0,787.0,514.0,392.0,197.0,108.0,195.0,6469.0
Jan20,5 to 9,2020-01-31,1619.0,2468.0,1310.0,469.0,372.0,76.0,129.0,215.0,6654.0
Jan20,50 to 54,2020-01-31,1167.0,1869.0,581.0,357.0,264.0,167.0,84.0,159.0,4638.0
Jan20,55 to 59,2020-01-31,735.0,1187.0,334.0,208.0,182.0,98.0,60.0,130.0,2929.0
Jan20,60 to 64,2020-01-31,398.0,799.0,228.0,134.0,101.0,55.0,30.0,88.0,1832.0
Jan20,65+,2020-01-31,516.0,1306.0,204.0,187.0,95.0,82.0,45.0,88.0,2523.0
Jan21,0 to 4,2021-01-31,2307.0,2299.0,1454.0,616.0,499.0,105.0,195.0,311.0,7773.0
Jan21,10 to 14,2021-01-31,1711.0,1775.0,981.0,417.0,347.0,88.0,116.0,354.0,5782.0
Jan21,15 to 19,2021-01-31,3206.0,2575.0,1379.0,651.0,731.0,338.0,202.0,362.0,9434.0
Jan21,20 to 24,2021-01-31,2987.0,3195.0,1242.0,634.0,761.0,325.0,189.0,264.0,9575.0
Jan21,25 to 29,2021-01-31,1738.0,3059.0,1022.0,571.0,508.0,249.0,151.0,240.0,7514.0
Jan21,30 to 34,2021-01-31,1700.0,3312.0,1033.0,630.0,620.0,243.0,180.0,249.0,7935.0
Jan21,35 to 39,2021-01-31,1768.0,3351.0,1070.0,700.0,620.0,254.0,169.0,305.0,8214.0
Jan21,40 to 44,2021-01-31,1621.0,2942.0,963.0,577.0,487.0,212.0,157.0,244.0,7178.0
Jan21,45 to 49,2021-01-31,1485.0,2529.0,835.0,475.0,378.0,208.0,132.0,225.0,6254.0
Jan21,5 to 9,2021-01-31,1782.0,2113.0,1184.0,500.0,386.0,101.0,156.0,319.0,6531.0
Jan21,50 to 54,2021-01-31,1110.0,1778.0,575.0,357.0,262.0,144.0,81.0,186.0,4479.0
Jan21,55 to 59,2021-01-31,698.0,1140.0,361.0,242.0,170.0,107.0,58.0,144.0,2915.0
Jan21,60 to 64,2021-01-31,416.0,676.0,221.0,165.0,84.0,66.0,25.0,105.0,1755.0
Jan21,65+,2021-01-31,548.0,1052.0,256.0,195.0,108.0,97.0,38.0,116.0,2409.0
Jan22,0 to 4,2022-01-31,2360.0,2243.0,1422.0,626.0,551.0,108.0,138.0,247.0,7688.0
Jan22,10 to 14,2022-01-31,1708.0,1765.0,1054.0,376.0,360.0,76.0,123.0,256.0,5714.0
Jan22,15 to 19,2022-01-31,3133.0,2488.0,1351.0,537.0,764.0,302.0,215.0,299.0,9071.0
Jan22,20 to 24,2022-01-31,2833.0,2980.0,1349.0,617.0,757.0,336.0,192.0,248.0,9294.0
Jan22,25 to 29,2022-01-31,1773.0,2944.0,1043.0,531.0,561.0,270.0,168.0,200.0,7475.0
Jan22,30 to 34,2022-01-31,1684.0,3315.0,1091.0,644.0,622.0,226.0,188.0,244.0,7988.0
Jan22,35 to 39,2022-01-31,1797.0,3303.0,1173.0,691.0,614.0,229.0,181.0,256.0,8217.0
Jan22,40 to 44,2022-01-31,1614.0,3070.0,1044.0,607.0,501.0,233.0,160.0,241.0,7455.0
Jan22,45 to 49,2022-01-31,1346.0,2461.0,870.0,500.0,414.0,211.0,113.0,199.0,6102.0
Jan22,5 to 9,2022-01-31,1887.0,2210.0,1282.0,514.0,394.0,91.0,157.0,238.0,6768.0
