MONTH,AGE GROUP,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Nov20,40 to 44,2020-11-30,1694.0,3152.0,994.0,553.0,497.0,188.0,141.0,237.0,7439.0
Nov20,45 to 49,2020-11-30,1564.0,2634.0,823.0,477.0,416.0,198.0,116.0,188.0,6409.0
Nov20,5 to 9,2020-11-30,1858.0,2161.0,1258.0,441.0,422.0,102.0,148.0,309.0,6689.0
Nov20,50 to 54,2020-11-30,1179.0,1858.0,586.0,385.0,271.0,140.0,82.0,173.0,4667.0
Nov20,55 to 59,2020-11-30,688.0,1198.0,367.0,247.0,183.0,104.0,52.0,144.0,2980.0
Nov20,60 to 64,2020-11-30,462.0,704.0,235.0,158.0,97.0,64.0,31.0,91.0,1838.0
Nov20,65+,2020-11-30,564.0,1118.0,246.0,201.0,103.0,94.0,30.0,95.0,2451.0
Nov21,0 to 4,2021-11-30,2486.0,2292.0,1522.0,598.0,596.0,122.0,154.0,285.0,8052.0
Nov21,10 to 14,2021-11-30,1854.0,1772.0,1098.0,464.0,390.0,90.0,116.0,346.0,6127.0
Nov21,15 to 19,2021-11-30,3383.0,2573.0,1443.0,608.0,821.0,298.0,238.0,336.0,9684.0
Nov21,20 to 24,2021-11-30,3017.0,3137.0,1431.0,625.0,790.0,352.0,203.0,264.0,9802.0
Nov21,25 to 29,2021-11-30,1846.0,3205.0,1138.0,575.0,646.0,262.0,184.0,275.0,8118.0
Nov21,30 to 34,2021-11-30,1830.0,3563.0,1207.0,685.0,645.0,237.0,194.0,287.0,8623.0
Nov21,35 to 39,2021-11-30,1886.0,3612.0,1250.0,738.0,637.0,240.0,184.0,336.0,8857.0
Nov21,40 to 44,2021-11-30,1680.0,3272.0,1074.0,654.0,542.0,238.0,177.0,260.0,7878.0
Nov21,45 to 49,2021-11-30,1418.0,2655.0,904.0,543.0,428.0,209.0,123.0,222.0,6491.0
Nov21,5 to 9,2021-11-30,1973.0,2189.0,1344.0,484.0,477.0,86.0,164.0,319.0,7030.0
Nov21,50 to 54,2021-11-30,1141.0,1985.0,684.0,438.0,307.0,183.0,98.0,206.0,5031.0
Nov21,55 to 59,2021-11-30,722.0,1216.0,437.0,252.0,200.0,146.0,58.0,172.0,3195.0
Nov21,60 to 64,2021-11-30,443.0,741.0,268.0,159.0,129.0,92.0,39.0,102.0,1969.0
Nov21,65+,2021-11-30,559.0,1168.0,331.0,253.0,128.0,164.0,44.0,117.0,2764.0
Nov22,0 to 4,2022-11-30,2311.0,2224.0,1595.0,595.0,645.0,131.0,153.0,269.0,7916.0
Nov22,10 to 14,2022-11-30,1727.0,1904.0,1171.0,439.0,428.0,81.0,130.0,204.0,6082.0
Nov22,15 to 19,2022-11-30,3231.0,2601.0,1504.0,533.0,782.0,299.0,240.0,248.0,9415.0
Nov22,20 to 24,2022-11-30,2851.0,2939.0,1487.0,576.0,767.0,354.0,219.0,277.0,9440.0
Nov22,25 to 29,2022-11-30,1834.0,2825.0,1128.0,606.0,631.0,279.0,149.0,270.0,7704.0
Nov22,30 to 34,2022-11-30,1697.0,3327.0,1312.0,691.0,650.0,257.0,201.0,344.0,8457.0
Nov22,35 to 39,2022-11-30,1750.0,3280.0,1241.0,746.0,649.0,243.0,211.0,352.0,8449.0
Nov22,40 to 44,2022-11-30,1730.0,3071.0,1163.0,642.0,511.0,247.0,188.0,319.0,7842.0
Nov22,45 to 49,2022-11-30,1464.0,2512.0,959.0,544.0,425.0,193.0,127.0,264.0,6468.0
Nov22,5 to 9,2022-11-30,1781.0,2232.0,1378.0,519.0,497.0,79.0,160.0,232.0,6873.0
Nov22,50 to 54,2022-11-30,1179.0,1906.0,747.0,462.0,347.0,174.0,114.0,227.0,5146.0
Nov22,55 to 59,2022-11-30,754.0,1231.0,503.0,300.0,204.0,148.0,70.0,190.0,3392.0
Nov22,60 to 64,2022-11-30,509.0,817.0,304.0,175.0,132.0,113.0,43.0,100.0,2184.0
Nov22,65+,2022-11-30,739.0,1208.0,405.0,246.0,134.0,220.0,57.0,138.0,3141.0
Oct17,0 to 4,2017-10-31,2209.0,2430.0,1436.0,566.0,561.0,139.0,193.0,368.0,7894.0
Oct17,10 to 14,2017-10-31,1609.0,1633.0,778.0,359.0,352.0,63.0,90.0,358.0,5237.0
Oct17,15 to 19,2017-10-31,3333.0,2988.0,1158.0,622.0,819.0,324.0,184.0,313.0,9719.0
Oct17,20 to 24,2017-10-31,2637.0,3385.0,1000.0,551.0,848.0,281.0,216.0,228.0,9111.0
Oct17,25 to 29,2017-10-31,1550.0,2964.0,843.0,508.0,540.0,208.0,155.0,232.0,6973.0
Oct17,30 to 34,2017-10-31,1664.0,3279.0,976.0,605.0,681.0,199.0,127.0,238.0,7741.0
Oct17,35 to 39,2017-10-31,1778.0,3210.0,931.0,650.0,570.0,224.0,160.0,209.0,7707.0
Oct17,40 to 44,2017-10-31,1686.0,2795.0,881.0,551.0,494.0,194.0,123.0,233.0,6925.0
Oct17,45 to 49,2017-10-31,1444.0,2376.0,660.0,479.0,400.0,177.0,85.0,182.0,5785.0
Oct17,5 to 9,2017-10-31,1585.0,1968.0,1073.0,446.0,414.0,87.0,119.0,335.0,6020.0
Oct17,50 to 54,2017-10-31,1031.0,1571.0,484.0,306.0,256.0,128.0,68.0,156.0,3988.0
Oct17,55 to 59,2017-10-31,653.0,992.0,279.0,179.0,169.0,77.0,40.0,106.0,2489.0
Oct17,60 to 64,2017-10-31,446.0,713.0,153.0,121.0,90.0,50.0,31.0,88.0,1683.0
Oct17,65+,2017-10-31,490.0,1260.0,172.0,159.0,87.0,68.0,25.0,91.0,2346.0
Oct18,0 to 4,2018-10-31,2428.0,2663.0,1527.0,587.0,678.0,89.0,206.0,295.0,8471.0
Oct18,10 to 14,2018-10-31,1747.0,1821.0,1023.0,421.0,386.0,58.0,77.0,320.0,5848.0
Oct18,15 to 19,2018-10-31,3713.0,3015.0,1411.0,641.0,762.0,334.0,198.0,294.0,10353.0
Oct18,20 to 24,2018-10-31,2771.0,3396.0,1194.0,583.0,786.0,302.0,178.0,277.0,9462.0
Oct18,25 to 29,2018-10-31,1708.0,3093.0,959.0,538.0,616.0,218.0,150.0,222.0,7482.0
Oct18,30 to 34,2018-10-31,1733.0,3348.0,1055.0,632.0,674.0,214.0,142.0,243.0,8010.0
Oct18,35 to 39,2018-10-31,1821.0,3310.0,1071.0,676.0,622.0,256.0,145.0,266.0,8141.0
Oct18,40 to 44,2018-10-31,1753.0,2859.0,942.0,574.0,517.0,199.0,119.0,251.0,7190.0
Oct18,45 to 49,2018-10-31,1585.0,2433.0,851.0,466.0,416.0,207.0,90.0,224.0,6242.0
Oct18,5 to 9,2018-10-31,1790.0,2187.0,1197.0,462.0,468.0,77.0,115.0,308.0,6591.0
Oct18,50 to 54,2018-10-31,1139.0,1692.0,554.0,317.0,261.0,154.0,67.0,171.0,4343.0
Oct18,55 to 59,2018-10-31,740.0,1081.0,386.0,205.0,172.0,90.0,52.0,132.0,2845.0
Oct18,60 to 64,2018-10-31,425.0,726.0,201.0,113.0,108.0,53.0,23.0,103.0,1749.0
Oct18,65+,2018-10-31,538.0,1114.0,239.0,182.0,77.0,88.0,25.0,117.0,2376.0
Oct19,0 to 4,2019-10-31,2260.0,2808.0,1511.0,573.0,616.0,87.0,186.0,275.0,8311.0
Oct19,10 to 14,2019-10-31,1675.0,2145.0,958.0,419.0,417.0,64.0,94.0,435.0,6203.0
Oct19,15 to 19,2019-10-31,3337.0,2995.0,1342.0,652.0,848.0,352.0,225.0,420.0,10147.0
Oct19,20 to 24,2019-10-31,2935.0,3298.0,1246.0,562.0,850.0,328.0,165.0,280.0,9631.0
Oct19,25 to 29,2019-10-31,1713.0,3142.0,989.0,516.0,566.0,230.0,159.0,231.0,7525.0
Oct19,30 to 34,2019-10-31,1743.0,3191.0,974.0,659.0,649.0,229.0,174.0,260.0,7861.0
Oct19,35 to 39,2019-10-31,1898.0,3356.0,1036.0,688.0,601.0,263.0,159.0,297.0,8266.0
Oct19,40 to 44,2019-10-31,1638.0,2946.0,908.0,578.0,474.0,201.0,147.0,225.0,7093.0
Oct19,45 to 49,2019-10-31,1631.0,2592.0,797.0,510.0,387.0,197.0,101.0,197.0,6389.0
Oct19,5 to 9,2019-10-31,1600.0,2595.0,1123.0,466.0,411.0,54.0,124.0,283.0,6651.0
Oct19,50 to 54,2019-10-31,1121.0,1756.0,531.0,348.0,277.0,157.0,85.0,177.0,4442.0
Oct19,55 to 59,2019-10-31,746.0,1147.0,337.0,226.0,163.0,103.0,53.0,113.0,2884.0
Oct19,60 to 64,2019-10-31,415.0,788.0,209.0,141.0,84.0,46.0,31.0,94.0,1805.0
Oct19,65+,2019-10-31,511.0,1253.0,207.0,176.0,91.0,81.0,31.0,85.0,2431.0
Oct20,0 to 4,2020-10-31,2426.0,2333.0,1438.0,569.0,592.0,80.0,190.0,288.0,7908.0
Oct20,10 to 14,2020-10-31,1690.0,1739.0,1025.0,472.0,382.0,94.0,122.0,375.0,5893.0
Oct20,15 to 19,2020-10-31,3288.0,2743.0,1457.0,713.0,817.0,337.0,226.0,364.0,9925.0
Oct20,20 to 24,2020-10-31,3119.0,3397.0,1210.0,612.0,864.0,327.0,204.0,270.0,9985.0
Oct20,25 to 29,2020-10-31,1733.0,3305.0,1038.0,575.0,519.0,242.0,180.0,240.0,7814.0
Oct20,30 to 34,2020-10-31,1756.0,3529.0,1087.0,662.0,658.0,216.0,171.0,252.0,8307.0
Oct20,35 to 39,2020-10-31,1844.0,3612.0,1175.0,667.0,627.0,233.0,156.0,286.0,8580.0
Oct20,40 to 44,2020-10-31,1619.0,3083.0,1011.0,557.0,500.0,195.0,150.0,227.0,7328.0
Oct20,45 to 49,2020-10-31,1516.0,2655.0,866.0,491.0,433.0,196.0,122.0,182.0,6453.0
Oct20,5 to 9,2020-10-31,1830.0,2165.0,1209.0,447.0,415.0,89.0,153.0,278.0,6579.0
Oct20,50 to 54,2020-10-31,1135.0,1811.0,597.0,374.0,284.0,148.0,90.0,171.0,4604.0
Oct20,55 to 59,2020-10-31,695.0,1193.0,373.0,248.0,181.0,102.0,55.0,134.0,2976.0
Oct20,60 to 64,2020-10-31,458.0,727.0,226.0,146.0,92.0,60.0,34.0,95.0,1835.0
Oct20,65+,2020-10-31,557.0,1058.0,256.0,221.0,115.0,89.0,34.0,92.0,2420.0
Oct21,0 to 4,2021-10-31,2423.0,2358.0,1524.0,621.0,573.0,121.0,160.0,278.0,8051.0
Oct21,10 to 14,2021-10-31,1824.0,1771.0,1098.0,505.0,434.0,92.0,116.0,352.0,6187.0
Oct21,15 to 19,2021-10-31,3322.0,2621.0,1447.0,644.0,799.0,306.0,239.0,332.0,9695.0
Oct21,20 to 24,2021-10-31,3003.0,3182.0,1382.0,641.0,772.0,338.0,206.0,280.0,9787.0
Oct21,25 to 29,2021-10-31,1806.0,3165.0,1058.0,568.0,605.0,265.0,171.0,274.0,7895.0
Oct21,30 to 34,2021-10-31,1749.0,3578.0,1168.0,672.0,636.0,256.0,189.0,299.0,8528.0
Oct21,35 to 39,2021-10-31,1812.0,3617.0,1193.0,704.0,619.0,236.0,186.0,370.0,8713.0
Oct21,40 to 44,2021-10-31,1652.0,3315.0,1047.0,648.0,496.0,234.0,171.0,266.0,7814.0
Oct21,45 to 49,2021-10-31,1386.0,2718.0,854.0,505.0,418.0,205.0,122.0,241.0,6440.0
Oct21,5 to 9,2021-10-31,1968.0,2223.0,1301.0,524.0,484.0,87.0,169.0,320.0,7072.0
Oct21,50 to 54,2021-10-31,1094.0,2041.0,671.0,428.0,285.0,175.0,94.0,223.0,5005.0
Oct21,55 to 59,2021-10-31,708.0,1231.0,417.0,257.0,182.0,145.0,62.0,174.0,3170.0
Oct21,60 to 64,2021-10-31,468.0,749.0,266.0,170.0,117.0,88.0,33.0,108.0,1998.0
Oct21,65+,2021-10-31,539.0,1111.0,323.0,236.0,123.0,167.0,43.0,134.0,2675.0
Oct22,0 to 4,2022-10-31,2300.0,2265.0,1576.0,602.0,651.0,133.0,146.0,248.0,7911.0
Oct22,10 to 14,2022-10-31,1657.0,1874.0,1163.0,418.0,429.0,69.0,125.0,193.0,5923.0
Oct22,15 to 19,2022-10-31,3126.0,2615.0,1482.0,569.0,831.0,297.0,229.0,249.0,9380.0
Oct22,20 to 24,2022-10-31,2838.0,2951.0,1426.0,601.0,755.0,352.0,220.0,268.0,9380.0
Oct22,25 to 29,2022-10-31,1766.0,2862.0,1110.0,584.0,605.0,257.0,155.0,246.0,7566.0
Oct22,30 to 34,2022-10-31,1705.0,3323.0,1260.0,693.0,670.0,252.0,194.0,324.0,8395.0
Oct22,35 to 39,2022-10-31,1758.0,3307.0,1217.0,706.0,647.0,242.0,196.0,355.0,8408.0
Oct22,40 to 44,2022-10-31,1707.0,3087.0,1082.0,597.0,531.0,248.0,183.0,327.0,7739.0
Oct22,45 to 49,2022-10-31,1399.0,2508.0,949.0,494.0,423.0,194.0,121.0,265.0,6334.0
Oct22,5 to 9,2022-10-31,1696.0,2184.0,1401.0,513.0,525.0,92.0,159.0,196.0,6757.0
Oct22,50 to 54,2022-10-31,1149.0,1905.0,748.0,436.0,350.0,194.0,110.0,217.0,5091.0
Oct22,55 to 59,2022-10-31,732.0,1248.0,507.0,275.0,200.0,152.0,73.0,182.0,3360.0
Oct22,60 to 64,2022-10-31,502.0,808.0,307.0,164.0,149.0,124.0,37.0,100.0,2187.0
Oct22,65+,2022-10-31,707.0,1168.0,404.0,249.0,130.0,211.0,59.0,130.0,3051.0
Sep17,0 to 4,2017-09-30,2194.0,2329.0,1412.0,524.0,571.0,125.0,184.0,335.0,7663.0
Sep17,10 to 14,2017-09-30,1687.0,1588.0,799.0,322.0,352.0,67.0,92.0,284.0,5183.0
Sep17,15 to 19,2017-09-30,3206.0,2834.0,1169.0,598.0,830.0,315.0,184.0,318.0,9434.0
Sep17,20 to 24,2017-09-30,2611.0,3219.0,1022.0,540.0,848.0,285.0,204.0,213.0,8917.0
Sep17,25 to 29,2017-09-30,1562.0,2852.0,828.0,494.0,544.0,224.0,144.0,217.0,6851.0
Sep17,30 to 34,2017-09-30,1639.0,3166.0,979.0,592.0,665.0,193.0,122.0,240.0,7566.0
Sep17,35 to 39,2017-09-30,1704.0,3129.0,931.0,599.0,594.0,221.0,156.0,212.0,7523.0
Sep17,40 to 44,2017-09-30,1710.0,2693.0,863.0,500.0,511.0,173.0,112.0,219.0,6753.0
Sep17,45 to 49,2017-09-30,1452.0,2290.0,704.0,442.0,407.0,171.0,96.0,168.0,5712.0
Sep17,5 to 9,2017-09-30,1614.0,1974.0,1082.0,405.0,411.0,99.0,113.0,303.0,5994.0
Sep17,50 to 54,2017-09-30,1056.0,1548.0,470.0,298.0,242.0,129.0,75.0,142.0,3943.0
Sep17,55 to 59,2017-09-30,662.0,986.0,289.0,177.0,165.0,76.0,37.0,102.0,2490.0
Sep17,60 to 64,2017-09-30,425.0,701.0,179.0,92.0,81.0,59.0,25.0,86.0,1643.0
Sep17,65+,2017-09-30,517.0,1229.0,189.0,153.0,91.0,61.0,24.0,80.0,2340.0
Sep18,0 to 4,2018-09-30,2425.0,2515.0,1455.0,532.0,635.0,93.0,206.0,307.0,8157.0
Sep18,10 to 14,2018-09-30,1777.0,1774.0,976.0,372.0,365.0,61.0,77.0,293.0,5688.0
Sep18,15 to 19,2018-09-30,3376.0,2880.0,1372.0,587.0,766.0,336.0,210.0,293.0,9800.0
Sep18,20 to 24,2018-09-30,2683.0,3170.0,1117.0,557.0,771.0,286.0,177.0,239.0,8973.0
Sep18,25 to 29,2018-09-30,1652.0,2996.0,889.0,525.0,565.0,195.0,170.0,226.0,7195.0
Sep18,30 to 34,2018-09-30,1645.0,3145.0,1001.0,595.0,673.0,214.0,133.0,246.0,7626.0
Sep18,35 to 39,2018-09-30,1786.0,3148.0,1076.0,625.0,606.0,249.0,143.0,243.0,7855.0
Sep18,40 to 44,2018-09-30,1727.0,2727.0,904.0,513.0,511.0,187.0,112.0,227.0,6878.0
Sep18,45 to 49,2018-09-30,1563.0,2369.0,806.0,410.0,408.0,198.0,89.0,222.0,6038.0
Sep18,5 to 9,2018-09-30,1783.0,2071.0,1129.0,407.0,409.0,86.0,117.0,298.0,6291.0
Sep18,50 to 54,2018-09-30,1115.0,1534.0,538.0,294.0,265.0,158.0,74.0,177.0,4144.0
Sep18,55 to 59,2018-09-30,704.0,1026.0,356.0,184.0,164.0,87.0,52.0,130.0,2696.0
Sep18,60 to 64,2018-09-30,405.0,658.0,186.0,119.0,97.0,59.0,23.0,110.0,1656.0
Sep18,65+,2018-09-30,497.0,1068.0,202.0,172.0,79.0,80.0,28.0,113.0,2237.0
Sep19,0 to 4,2019-09-30,2272.0,2699.0,1531.0,602.0,625.0,98.0,180.0,277.0,8280.0
Sep19,10 to 14,2019-09-30,1669.0,2076.0,943.0,436.0,390.0,64.0,84.0,411.0,6069.0
Sep19,15 to 19,2019-09-30,3315.0,2966.0,1341.0,634.0,800.0,352.0,233.0,444.0,10066.0
Sep19,20 to 24,2019-09-30,2912.0,3175.0,1208.0,552.0,823.0,335.0,150.0,270.0,9399.0
Sep19,25 to 29,2019-09-30,1677.0,2980.0,906.0,504.0,592.0,230.0,148.0,207.0,7217.0
Sep19,30 to 34,2019-09-30,1757.0,3103.0,987.0,652.0,647.0,227.0,160.0,238.0,7743.0
Sep19,35 to 39,2019-09-30,1919.0,3232.0,1019.0,610.0,594.0,262.0,160.0,273.0,8048.0
Sep19,40 to 44,2019-09-30,1691.0,2826.0,878.0,527.0,479.0,209.0,128.0,213.0,6930.0
Sep19,45 to 49,2019-09-30,1619.0,2488.0,761.0,484.0,376.0,198.0,100.0,185.0,6195.0
Sep19,5 to 9,2019-09-30,1588.0,2489.0,1070.0,456.0,430.0,58.0,114.0,262.0,6465.0
Sep19,50 to 54,2019-09-30,1121.0,1699.0,543.0,335.0,278.0,151.0,82.0,160.0,4360.0
Sep19,55 to 59,2019-09-30,714.0,1074.0,341.0,218.0,166.0,99.0,54.0,105.0,2769.0
Sep19,60 to 64,2019-09-30,426.0,714.0,209.0,130.0,85.0,47.0,30.0,86.0,1726.0
Sep19,65+,2019-09-30,524.0,1158.0,213.0,164.0,108.0,78.0,27.0,77.0,2347.0
Sep20,0 to 4,2020-09-30,2429.0,2378.0,1439.0,534.0,602.0,82.0,190.0,297.0,7948.0
Sep20,10 to 14,2020-09-30,1682.0,1716.0,985.0,401.0,384.0,87.0,127.0,339.0,5719.0
Sep20,15 to 19,2020-09-30,3261.0,2762.0,1475.0,659.0,847.0,334.0,231.0,329.0,9878.0
Sep20,20 to 24,2020-09-30,3081.0,3419.0,1235.0,591.0,839.0,320.0,212.0,261.0,9945.0
Sep20,25 to 29,2020-09-30,1714.0,3332.0,1088.0,561.0,574.0,247.0,163.0,226.0,7886.0
Sep20,30 to 34,2020-09-30,1787.0,3540.0,1092.0,628.0,669.0,235.0,182.0,249.0,8358.0
Sep20,35 to 39,2020-09-30,1841.0,3619.0,1179.0,654.0,672.0,234.0,164.0,292.0,8632.0
Sep20,40 to 44,2020-09-30,1655.0,3129.0,1052.0,529.0,510.0,185.0,152.0,231.0,7430.0
Sep20,45 to 49,2020-09-30,1497.0,2618.0,898.0,476.0,454.0,189.0,118.0,186.0,6427.0
Sep20,5 to 9,2020-09-30,1814.0,2191.0,1202.0,423.0,412.0,88.0,153.0,290.0,6569.0
Sep20,50 to 54,2020-09-30,1171.0,1900.0,599.0,347.0,285.0,148.0,95.0,177.0,4718.0
Sep20,55 to 59,2020-09-30,698.0,1222.0,372.0,233.0,190.0,105.0,58.0,141.0,3014.0
Sep20,60 to 64,2020-09-30,438.0,773.0,241.0,147.0,98.0,55.0,30.0,93.0,1873.0
Sep20,65+,2020-09-30,550.0,1061.0,247.0,188.0,114.0,92.0,30.0,85.0,2367.0
Sep21,0 to 4,2021-09-30,2405.0,2328.0,1483.0,603.0,532.0,112.0,160.0,295.0,7912.0
Sep21,10 to 14,2021-09-30,1799.0,1716.0,1022.0,497.0,387.0,89.0,112.0,351.0,5971.0
Sep21,15 to 19,2021-09-30,3315.0,2620.0,1466.0,635.0,761.0,314.0,244.0,369.0,9699.0
Sep21,20 to 24,2021-09-30,3002.0,3171.0,1401.0,633.0,764.0,328.0,187.0,278.0,9741.0
Sep21,25 to 29,2021-09-30,1800.0,3226.0,1091.0,583.0,605.0,278.0,167.0,290.0,8027.0
Sep21,30 to 34,2021-09-30,1748.0,3591.0,1171.0,691.0,615.0,235.0,177.0,321.0,8526.0
Sep21,35 to 39,2021-09-30,1845.0,3658.0,1198.0,725.0,614.0,252.0,173.0,334.0,8774.0
Sep21,40 to 44,2021-09-30,1706.0,3376.0,1032.0,632.0,507.0,237.0,171.0,254.0,7905.0
Sep21,45 to 49,2021-09-30,1476.0,2744.0,875.0,472.0,412.0,208.0,124.0,213.0,6513.0
Sep21,5 to 9,2021-09-30,1941.0,2150.0,1261.0,480.0,425.0,74.0,167.0,325.0,6821.0
Sep21,50 to 54,2021-09-30,1099.0,2024.0,670.0,414.0,304.0,176.0,89.0,198.0,4968.0
Sep21,55 to 59,2021-09-30,727.0,1226.0,428.0,264.0,192.0,130.0,58.0,160.0,3181.0
Sep21,60 to 64,2021-09-30,463.0,758.0,280.0,173.0,122.0,93.0,38.0,106.0,2032.0
Sep21,65+,2021-09-30,569.0,1127.0,316.0,222.0,117.0,168.0,43.0,147.0,2708.0
Sep22,0 to 4,2022-09-30,2364.0,2308.0,1552.0,600.0,650.0,123.0,153.0,247.0,7994.0
Sep22,10 to 14,2022-09-30,1692.0,1825.0,1132.0,424.0,450.0,66.0,125.0,182.0,5892.0
Sep22,15 to 19,2022-09-30,3106.0,2567.0,1457.0,591.0,804.0,300.0,228.0,248.0,9279.0
Sep22,20 to 24,2022-09-30,2845.0,2902.0,1448.0,615.0,754.0,350.0,224.0,274.0,9386.0
Sep22,25 to 29,2022-09-30,1739.0,2859.0,1087.0,566.0,632.0,265.0,150.0,235.0,7516.0
Sep22,30 to 34,2022-09-30,1706.0,3345.0,1198.0,667.0,705.0,244.0,198.0,324.0,8361.0
Sep22,35 to 39,2022-09-30,1793.0,3326.0,1187.0,659.0,670.0,253.0,190.0,312.0,8368.0
Sep22,40 to 44,2022-09-30,1686.0,3122.0,1076.0,589.0,560.0,253.0,183.0,323.0,7771.0
Sep22,45 to 49,2022-09-30,1392.0,2552.0,937.0,469.0,459.0,181.0,122.0,252.0,6349.0
Sep22,5 to 9,2022-09-30,1730.0,2197.0,1388.0,528.0,536.0,96.0,154.0,212.0,6836.0
Sep22,50 to 54,2022-09-30,1153.0,1931.0,750.0,416.0,362.0,205.0,117.0,212.0,5130.0
Sep22,55 to 59,2022-09-30,695.0,1230.0,470.0,266.0,207.0,154.0,70.0,175.0,3261.0
Sep22,60 to 64,2022-09-30,508.0,846.0,299.0,154.0,159.0,121.0,36.0,95.0,2215.0
Sep22,65+,2022-09-30,711.0,1185.0,399.0,237.0,138.0,210.0,66.0,130.0,3071.0
